IdZone;IdCP;Code Postal;Commune;Actif
434;18462;16240;THEIL-RABIER;0
434;18463;16240;VILLEFAGNAN;0
434;18464;16240;VILLIERS-LE-ROUX;0
434;18465;16250;AUBEVILLE;0
434;18466;16250;BECHERESSE;0
434;18467;16250;BESSAC;0
434;18468;16250;BLANZAC-PORCHERESSE;0
434;18469;16250;CHADURIE;0
434;18470;16250;CHAMPAGNE-VIGNY;0
434;18471;16250;CRESSAC-SAINT-GENIS;0
434;18472;16250;ETRIAC;0
434;18473;16250;JURIGNAC;0
434;18474;16250;MAINFONDS;0
434;18475;16250;PEREUIL;0
434;18476;16140;LES GOURS;0
434;18477;16140;LIGNE;0
434;18478;16140;LUPSAULT;0
434;18479;16140;MARCILLAC-LANVILLE;0
434;18480;16140;MONS;0
434;18481;16140;ORADOUR;0
434;18482;16140;RANVILLE-BREUILLAUD;0
434;18483;16140;SAINT-FRAIGNE;0
434;18484;16140;TUSSON;0
434;18485;16140;VERDILLE;0
434;18486;16140;VILLEJESUS;0
434;18487;16150;SAINT-QUENTIN-SUR-CHARENTE;0
434;18488;16150;CHABANAIS;0
434;18489;16150;CHABRAC;0
434;18490;16150;CHASSENON;0
434;18491;16150;CHIRAC;0
434;18999;17690;ANGOULINS;0
434;19000;17700;BREUIL-LA-REORTE;0
434;19001;17700;MARSAIS;0
434;19002;17700;PERE;0
434;19003;17700;PUYRAVAULT;0
434;19004;17700;SAINT-GEORGES-DU-BOIS;0
434;19005;17700;SAINT-GERMAIN-DE-MARENCENNES;0
434;19006;17700;SAINT-MARD;0
434;19007;17700;SAINT-PIERRE-D'AMILLY;0
434;19008;17700;SAINT-SATURNIN-DU-BOIS;0
434;19009;17700;SURGERES;0
434;19010;17700;VANDRE;0
434;19011;17700;VOUHE;0
434;19012;17730;PORT-DES-BARQUES;0
434;19013;17740;SAINTE-MARIE-DE-RE;0
434;19014;17750;ETAULES;0
434;19015;17770;VILLARS-LES-BOIS;0
434;19016;17770;AUJAC;0
434;19017;17770;AUMAGNE;0
434;19018;17770;AUTHON-EBEON;0
434;19019;17770;BERCLOUX;0
434;19020;17770;BRIZAMBOURG;0
434;19021;17770;BURIE;0
434;19022;17770;ECOYEUX;0
434;19023;17770;JUICQ;0
434;19024;17770;LA FREDIERE;0
434;19025;17770;LE SEURE;0
434;19026;17770;MIGRON;0
434;19027;17770;NANTILLE;0
434;19028;17770;SAINT-BRIS-DES-BOIS;0
434;19029;17770;SAINT-CESAIRE;0
434;19030;17770;SAINT-HILAIRE-DE-VILLEFRANCHE;0
434;19031;17770;SAINTE-MEME;0
434;19032;17780;MOEZE;0
434;19033;17780;SAINT-FROULT;0
434;19034;17780;SAINT-NAZAIRE-SUR-CHARENTE;0
434;19035;17780;SOUBISE;0
434;19036;17800;AVY;1
434;19037;17800;BELLUIRE;1
434;19038;17800;BIRON;1
434;19039;17800;BOUGNEAU;1
434;19040;17800;BRIVES-SUR-CHARENTE;1
434;19041;17800;CHADENAC;1
434;19042;17800;COULONGES;1
434;19043;17800;ECHEBRUNE;1
434;19044;17800;FLEAC-SUR-SEUGNE;1
434;19045;17800;MARIGNAC;1
434;19046;17800;MAZEROLLES;1
434;19047;17800;MONTILS;1
434;19048;17800;PERIGNAC;1
434;19049;17800;PONS;1
434;19050;17800;ROUFFIAC;1
434;19051;17800;SAINT-LEGER;1
