IdZone;IdCP;Code Postal;Commune;Actif
541;7784;59111;WAVRECHAIN-SOUS-FAULX;0
541;7783;59111;LIEU-SAINT-AMAND;0
541;7782;59167;LALLAING;0
541;7781;59166;BOUSBECQUE;0
541;7780;59165;AUBERCHICOURT;0
541;7779;59164;MARPENT;0
541;7778;59163;THIVENCELLE;0
541;7777;59163;SAINT-AYBERT;0
541;7776;59163;CONDE-SUR-L'ESCAUT;0
541;7775;59162;OSTRICOURT;0
541;7774;59161;RAMILLIES;0
541;7773;59161;NAVES;0
541;7772;59161;ESWARS;0
541;7771;59161;ESCAUDOEUVRES;0
541;7770;59161;CAGNONCLES;0
541;7769;59160;LOMME;0
541;7768;59160;CAPINGHEM;0
541;7767;59159;RIBECOURT-LA-TOUR;0
541;7766;59159;NOYELLES-SUR-ESCAUT;0
541;7765;59159;MARCOING;0
541;7764;59158;THUN-SAINT-AMAND;0
541;7763;59158;MORTAGNE-DU-NORD;0
541;7762;59158;MAULDE;0
541;7761;59158;FLINES-LES-MORTAGNE;0
541;7760;59157;FONTAINE-AU-PIRE;0
541;7759;59157;BEAUVOIS-EN-CAMBRESIS;0
541;7758;59156;LOURCHES;0
541;7757;59155;FACHES-THUMESNIL;0
541;7756;59154;CRESPIN;0
541;7755;59153;GRAND-FORT-PHILIPPE;0
541;7754;59152;TRESSIN;0
541;7753;59152;GRUSON;0
541;7752;59152;CHERENG;0
541;7751;59152;ANSTAING;0
541;7750;59151;HAMEL;0
541;7749;59151;ESTREES;0
541;7748;59151;BUGNICOURT;0
541;7747;59151;BRUNEMONT;0
541;7746;59151;ARLEUX;0
541;7745;59150;WATTRELOS;0
541;7744;59149;COUSOLRE;0
541;7743;59149;BOUSIGNIES-SUR-ROC;0
541;7742;59149;AIBES;0
541;7741;59148;FLINES-LEZ-RACHES;0
541;7740;59147;HERRIN;0
541;7739;59147;GONDECOURT;0
541;7738;59147;CHEMY;0
541;7737;59146;PECQUENCOURT;0
541;7736;59145;SASSEGNIES;0
541;7735;59145;BERLAIMONT;0
541;7734;59144;WARGNIES-LE-PETIT;0
541;7733;59144;WARGNIES-LE-GRAND;0
541;7732;59144;PREUX-AU-SART;0
541;7731;59144;JENLAIN;0
541;7730;59144;GOMMEGNIES;0
541;7729;59144;ETH;0
541;7728;59144;BRY;0
541;7727;59144;AMFROIPRET;0
541;7726;59143;WULVERDINGHE;0
541;7725;59143;WATTEN;0
541;7724;59143;SAINT-MOMELIN;0
541;7723;59143;NIEURLET;0
541;7722;59143;MILLAM;0
541;7721;59143;LEDERZEELE;0
541;7720;59143;HOLQUE;0
541;7719;59142;VILLERS-OUTREAUX;1
541;7718;59210;COUDEKERQUE-BRANCHE;0
541;7717;59200;TOURCOING;0
541;7716;59199;HERGNIES;0
541;7715;59199;BRUILLE-SAINT-AMAND;0
541;7714;59198;HASPRES;0
541;7713;59195;OISY;0
541;7712;59195;HERIN;0
541;7711;59194;RACHES;0
541;7710;59194;ANHIERS;0
541;7709;59193;ERQUINGHEM-LYS;0
541;7708;59192;BEUVRAGES;0
541;7707;59191;HAUCOURT-EN-CAMBRESIS;0
541;7706;59191;LIGNY-EN-CAMBRESIS;0
541;7705;59191;CAULLERY;0
541;7704;59190;WALLON-CAPPEL;0
541;7703;59190;STAPLE;0
541;7702;59190;PRADELLES;0
541;7701;59190;MORBECQUE;0
541;7700;59190;HONDEGHEM;0
541;7699;59190;HAZEBROUCK;0
541;7698;59190;CAESTRE;0
541;7697;59190;BORRE;0
541;7696;59189;THIENNES;0
541;7695;59189;STEENBECQUE;0
541;7694;59189;BOESEGHEM;0
541;7693;59188;VILLERS-EN-CAUCHIES;0
541;7692;59188;SAINT-VAAST-EN-CAMBRESIS;0
541;7691;59188;SAINT-AUBERT;0
541;7690;59187;DECHY;0
541;7689;59186;ANOR;1
541;7688;59185;PROVIN;0
541;7687;59184;SAINGHIN-EN-WEPPES;0
541;7686;59182;MONTIGNY-EN-OSTREVENT;0
541;7685;59182;LOFFRE;0
541;7684;59181;STEENWERCK;0
541;7683;59180;CAPPELLE-LA-GRANDE;0
541;7682;59179;FENAIN;0
541;7681;59178;MILLONFOSSE;0
541;7680;59178;HASNON;0
541;7679;59178;BRILLON;0
541;7678;59178;BOUSIGNIES;0
541;7677;59177;SAINS-DU-NORD;1
541;7676;59177;RAMOUSIES;1
541;7675;59177;RAINSARS;1
541;7674;59176;MASNY;0
541;7673;59176;ECAILLON;0
541;7672;59175;VENDEVILLE;0
541;7671;59175;TEMPLEMARS;0
541;7670;59174;LA SENTINELLE;0
541;7669;59173;SERCUS;0
541;7668;59173;RENESCURE;0
541;7667;59173;LYNDE;0
541;7666;59173;EBBLINGHEM;0
541;7665;59173;BLARINGHEM;0
541;7664;59172;ROEULX;0
541;7663;59172;MASTAING;0
541;7662;59171;HORNAING;0
541;7661;59171;HELESMES;0
541;7660;59171;ERRE;0
541;7659;59170;CROIX;0
541;7658;59169;ROUCOURT;0
541;7657;59169;GOEULZIN;0
541;7656;59169;FERIN;0
541;7655;59169;ERCHIN;0
541;7654;59169;CANTIN;0
541;7653;59168;BOUSSOIS;0
541;7652;59240;DUNKERQUE;0
541;7651;59239;THUMERIES;0
541;7650;59239;LA NEUVILLE;0
541;7649;59238;MARETZ;1
541;7648;59237;VERLINGHEM;0
541;7647;59236;FRELINGHIEN;0
541;7646;59235;BERSEE;0
541;7645;59234;VILLERS-AU-TERTRE;0
541;7644;59234;MONCHECOURT;0
541;7643;59234;FRESSAIN;0
541;7642;59233;MAING;0
541;7641;59232;VIEUX-BERQUIN;0
541;7640;59231;VILLERS-PLOUICH;1
541;7639;59231;GOUZEAUCOURT;1
541;7638;59231;GONNELIEU;1
541;7637;59230;SARS-ET-ROSIERES;0
541;7636;59230;SAINT-AMAND-LES-EAUX;0
541;7635;59230;ROSULT;0
541;7634;59230;NIVELLE;0
541;7633;59230;CHATEAU-L'ABBAYE;0
541;7632;59229;UXEM;0
541;7631;59229;TETEGHEM;0
541;7630;59227;VERCHAIN-MAUGRE;0
541;7629;59227;SAULZOIR;0
541;7628;59227;MONTRECOURT;0
541;7627;59226;RUMEGIES;0
541;7626;59226;LECELLES;0
541;7625;59225;MONTIGNY-EN-CAMBRESIS;1
541;7624;59225;CLARY;1
541;7623;59224;THIANT;0
541;7622;59224;MONCHAUX-SUR-ECAILLON;0
541;7621;59223;RONCQ;0
541;7620;59222;FOREST-EN-CAMBRESIS;0
541;7619;59222;CROIX-CALUYAU;0
541;7618;59222;BOUSIES;0
541;7617;59221;BAUVIN;0
541;7616;59220;WAVRECHAIN-SOUS-DENAIN;0
541;7615;59220;ROUVIGNIES;0
541;7614;59220;DENAIN;0
541;7613;59219;LAROUILLIES;1
541;7612;59219;FLOYON;1
541;7611;59219;ETROEUNGT;1
541;7610;59218;VENDEGIES-AU-BOIS;0
541;7609;59218;SALESCHES;0
541;7608;59218;POIX-DU-NORD;0
541;7607;59218;NEUVILLE-EN-AVESNOIS;0
541;7606;59217;CATTENIERES;0
541;7605;59217;CARNIERES;0
541;7604;59217;BOUSSIERES-EN-CAMBRESIS;0
541;7603;59217;BEVILLERS;0
541;7602;59216;SARS-POTERIES;0
541;7601;59216;DIMONT;0
541;7600;59216;BEUGNIES;0
541;7599;59215;ABSCON;0
541;7598;59214;QUIEVY;0
541;7597;59213;VENDEGIES-SUR-ECAILLON;0
541;7596;59213;SOMMAING;0
541;7595;59213;SAINT-MARTIN-SUR-ECAILLON;0
541;7594;59213;ESCARMAIN;0
541;7593;59213;CAPELLE;0
541;7592;59213;BERMERAIN;0
541;7591;59212;WIGNEHIES;1
541;7590;59211;SANTES;0
541;7589;59274;MARQUILLIES;0
541;7588;59273;PERONNE-EN-MELANTOIS;0
541;7587;59273;FRETIN;0
541;7586;59272;DON;0
541;7585;59271;VIESLY;0
541;7584;59270;STRAZEELE;0
541;7583;59270;SAINT-JANS-CAPPEL;0
541;7582;59270;METEREN;0
541;7581;59270;MERRIS;0
541;7580;59270;GODEWAERSVELDE;0
541;7579;59270;FLETRE;0
541;7578;59270;BERTHEN;0
541;7577;59270;BAILLEUL;0
541;7576;59269;SEPMERIES;0
541;7575;59269;QUERENAING;0
541;7574;59269;ARTRES;0
541;7573;59268;SANCOURT;0
541;7572;59268;HAYNECOURT;0
541;7571;59268;ABANCOURT;0
541;7570;59268;FRESSIES;0
541;7569;59268;CUVILLERS;0
541;7568;59268;BLECOURT;0
541;7567;59267;PROVILLE;0
541;7566;59267;FLESQUIERES;0
541;7565;59267;CANTAING-SUR-ESCAUT;0
541;7564;59266;HONNECOURT-SUR-ESCAUT;1
541;7563;59266;BANTOUZELLE;1
541;7562;59266;BANTEUX;1
541;7561;59265;AUBIGNY-AU-BAC;0
541;7560;59265;AUBENCHEUL-AU-BAC;0
541;7559;59264;ONNAING;0
541;7558;59263;HOUPLIN-ANCOISNE;0
541;7557;59262;SAINGHIN-EN-MELANTOIS;0
541;7556;59261;WAHAGNIES;0
541;7555;59260;LEZENNES;0
541;7554;59260;HELLEMMES LILLE;0
541;7553;59259;LECLUSE;0
541;7552;59258;LESDAIN;1
541;7551;59258;LES RUES-DES-VIGNES;1
541;7550;59258;CREVECOEUR-SUR-L'ESCAUT;1
541;7549;59255;HAVELUY;0
541;7548;59254;GHYVELDE;0
541;7547;59253;LA GORGUE;0
541;7546;59252;WASNES-AU-BAC;0
541;7545;59252;MARQUETTE-EN-OSTREVANT;0
541;7544;59252;MARCQ-EN-OSTREVENT;0
541;7543;59251;ALLENNES-LES-MARAIS;0
541;7542;59250;HALLUIN;0
541;7541;59249;FROMELLES;0
541;7540;59249;AUBERS;0
541;7539;59247;HEM-LENGLET;0
541;7538;59247;FECHAIN;0
541;7537;59246;MONS-EN-PEVELE;0
541;7536;59245;RECQUIGNIES;0
541;7535;59244;PETIT-FAYT;1
541;7534;59244;GRAND-FAYT;1
541;6753;59870;WANDIGNIES-HAMAGE;0
541;6752;59870;VRED;0
541;6751;59870;TILLOY-LEZ-MARCHIENNES;0
541;6750;59870;RIEULAY;0
541;6749;59870;MARCHIENNES;0
541;6748;59870;BOUVIGNIES;0
541;6747;59860;BRUAY-SUR-L'ESCAUT;0
541;6746;59850;NIEPPE;0
541;6745;59840;PREMESQUES;0
541;6744;59840;PERENCHIES;0
541;6743;59840;LOMPRET;0
541;6742;59830;WANNEHAIN;0
541;6741;59830;LOUVIL;0
541;6740;59830;CYSOING;0
541;6739;59830;COBRIEUX;0
541;6738;59830;BOUVINES;0
541;6737;59830;BOURGHELLES;0
541;6736;59830;BACHY;0
541;6735;59820;SAINT-GEORGES-SUR-L'AA;0
541;6734;59820;GRAVELINES;0
541;6733;59810;LESQUIN;0
541;6732;59800;LILLE;0
541;6731;59790;RONCHIN;0
541;6730;59780;WILLEMS;0
541;6729;59780;CAMPHIN-EN-PEVELE;0
541;6728;59780;BAISIEUX;0
541;6727;59777;EURALILLE;0
541;6726;59770;MARLY;0
541;6725;59760;GRANDE-SYNTHE;0
541;6724;59750;FEIGNIES;0
541;6723;59740;WILLIES;0
541;6722;59740;SOLRINNES;0
541;6721;59740;SOLRE-LE-CHATEAU;0
541;6720;59740;LIESSIES;0
541;6719;59740;LEZ-FONTAINE;0
541;6718;59740;HESTRUD;0
541;6717;59740;FELLERIES;0
541;6716;59740;ECCLES;0
541;6715;59740;DIMECHAUX;0
541;6714;59740;CLAIRFAYTS;0
541;6713;59740;CHOISIES;0
541;6712;59740;BERELLES;0
541;6711;59740;BEAURIEUX;0
541;6710;59730;VERTAIN;0
541;6709;59730;SOLESMES;0
541;6708;59730;SAINT-PYTHON;0
541;6707;59730;ROMERIES;0
541;6706;59730;BRIASTRE;0
541;6705;59730;BEAURAIN;0
541;6704;59720;LOUVROIL;0
541;6703;59710;PONT-A-MARCQ;0
541;6702;59710;MERIGNIES;0
541;6701;59710;ENNEVELIN;0
541;6700;59710;AVELIN;0
541;6699;59700;MARCQ-EN-BAROEUL;0
541;6698;59690;VIEUX-CONDE;0
541;6697;59680;WATTIGNIES-LA-VICTOIRE;0
541;6652;59990;SEBOURG;0
541;6651;59990;SAULTAIN;0
541;6650;59990;ROMBIES-ET-MARCHIPONT;0
541;6649;59990;PRESEAU;0
541;6648;59990;MARESCHES;0
541;6647;59990;ESTREUX;0
541;6646;59990;CURGIES;0
541;6645;59980;TROISVILLES;1
541;6644;59980;REUMONT;1
541;6643;59980;MAUROIS;1
541;6642;59980;HONNECHY;1
541;6641;59980;BERTRY;1
541;6640;59970;VICQ;0
541;6639;59970;ODOMEZ;0
541;6638;59970;FRESNES-SUR-ESCAUT;0
541;6637;59960;NEUVILLE-EN-FERRAIN;0
541;6636;59950;AUBY;0
541;6635;59940;NEUF-BERQUIN;0
541;6634;59940;LE DOULIEU;0
541;6633;59940;ESTAIRES;0
541;1829;59121;PROUVY;0
541;1828;59121;HAULCHIN;0
541;1827;59120;LOOS;0
541;1826;59119;WAZIERS;0
541;1825;59118;WAMBRECHIES;0
541;1824;59117;WERVICQ-SUD;0
541;785;59890;QUESNOY-SUR-DEULE;0
541;784;59890;DEULEMONT;0
541;783;59880;SAINT-SAULVE;0
541;782;59870;WARLAING;0
541;519;59244;CARTIGNIES;1
541;518;59243;QUAROUBLE;0
541;517;59242;TEMPLEUVE;0
541;516;59242;GENECH;0
541;515;59242;CAPPELLE-EN-PEVELE;0
541;12371;80140;ETREJUST;0
541;12370;80140;EPAUMESNIL;0
541;12369;80140;DOUDELAINVILLE;0
541;12368;80140;CERISY-BULEUX;0
541;12367;80140;CANNESSIERES;0
541;12366;80140;BIENCOURT;0
541;12365;80140;BERMESNIL;0
541;12364;80140;AVESNES-CHAUSSOY;0
541;12363;80140;AUMATRE;0
541;12362;80140;ARGUEL;0
541;12361;80140;ANDAINVILLE;0
541;12360;80136;RIVERY;0
541;12359;80135;YAUCOURT-BUSSUS;0
541;12358;80135;SAINT-RIQUIER;0
541;12357;80135;ONEUX;0
541;12356;80135;MILLENCOURT-EN-PONTHIEU;0
541;12355;80135;MAISON-ROLAND;0
541;12354;80135;COULONVILLERS;0
541;12353;80135;BUSSUS-BUSSUEL;0
541;12352;80134;HANGEST-EN-SANTERRE;1
541;12351;80132;YONVAL;0
541;12350;80132;VAUCHELLES-LES-QUESNOY;0
541;12349;80132;QUESNOY-LE-MONTANT;0
541;12348;80132;PORT-LE-GRAND;0
541;12347;80132;NEUILLY-L'HOPITAL;0
541;12346;80132;NEUFMOULIN;0
541;12345;80132;MIANNAY;0
541;12344;80132;MAREUIL-CAUBERT;0
541;12343;80132;LE TITRE;0
541;12342;80132;HUCHENNEVILLE;0
541;12341;80170;VRELY;1
541;12340;80170;ROUVROY-EN-SANTERRE;1
541;12339;80170;ROSIERES-EN-SANTERRE;1
541;12338;80170;MEHARICOURT;1
